"OpenMP Region / Function / Call Stack","CPU_CLK_UNHALTED.THREAD_ANY","CPU_CLK_UNHALTED.REF_TSC","CYCLE_ACTIVITY.STALLS_L1D_PENDING","OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_HIT.ANY_RESPONSE","OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_MISS.ANY_DRAM","CPU_CLK_THREAD_UNHALTED.REF_XCLK","CPU_CLK_THREAD_UNHALTED.REF_XCLK_ANY","CPU_CLK_UNHALTED.THREAD_P_ANY","LOAD_HIT_PRE.HW_PF","OFFCORE_RESPONSE:request=PF_L3_DATA_RD:response=L3_MISS.LOCAL_DRAM","CYCLE_ACTIVITY.CYCLES_NO_EXECUTE","CYCLE_ACTIVITY.STALLS_L2_PENDING","CYCLE_ACTIVITY.STALLS_LDM_PENDING","LOAD_HIT_PRE.SW_PF","MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM_PS","MEM_LOAD_UOPS_RETIRED.L1_HIT_PS","MEM_LOAD_UOPS_RETIRED.L1_MISS","MEM_LOAD_UOPS_RETIRED.L1_MISS_PS","MEM_LOAD_UOPS_RETIRED.L2_HIT_PS","MEM_LOAD_UOPS_RETIRED.L2_MISS","MEM_LOAD_UOPS_RETIRED.L2_MISS_PS","MEM_LOAD_UOPS_RETIRED.L3_HIT","MEM_LOAD_UOPS_RETIRED.L3_HIT_PS","MEM_LOAD_UOPS_RETIRED.L3_MISS","MEM_LOAD_UOPS_RETIRED.L3_MISS_PS","Total_Latency_MEM_LOAD_UOPS_RETIRED.L3_MISS_PS","Total_Latency_MEM_LOAD_UOPS_RETIRED.L1_HIT_PS","Total_Latency_MEM_LOAD_UOPS_RETIRED.L3_HIT_PS","Total_Latency_MEM_LOAD_UOPS_RETIRED.L2_MISS_PS","Total_Latency_MEM_LOAD_UOPS_RETIRED.L2_HIT_PS","Total_Latency_MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM_PS","Total_Latency_MEM_LOAD_UOPS_RETIRED.L1_MISS_PS","OpenMP Potential Gain","Elapsed Time","Number of OpenMP threads","Instance Count","Module","Function (Full)","Source File","Start Address"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:139:148","48010072015","47146070719","36050054075","0","0","1570002355","1500002250","48250072375","2251567545","0","40120060180","37060055590","36390054585","0","43001290","5600008400","174505235","174505235","71002130","92038640","90538010","48270265","53253195","44501335","42752565","7161429660","410220615330","5116056945","9996946955","6636699095","5144154320","1083532505","0.241763","4.04546","4","1200","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:158:167","47236070854","46338069507","33660050490","0","0","1430002145","1450002175","46920070380","2674580235","0","39260058890","35420053130","34850052275","0","33501005","5540008310","96502895","96502895","47001410","54772995","57524150","25760815","21751305","38501155","28751725","5052303120","513360770040","1993619610","9982190760","4792643775","6995709865","736522095","0.236069","3.9735","4","1200","","","","0"
"calc_dt_kernel_module_mp_calc_dt_kernel_$omp$parallel:4@unknown:99:151","67010100515","63272094908","20170030255","0","0","2120003180","2160003240","67980101970","603018090","0","36520054780","29720044580","22480033720","0","37001110","29190043785","226006780","226006780","153504605","74281185","76282025","26511130","30751845","48501455","50003000","8288997310","270570405855","1822109320","9372184665","2832584975","4859645785","738022140","0.466588","5.42939","4","800","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:194:203","40390060585","39866059799","27980041970","0","0","1200001800","1180001770","40490060735","1536546095","0","34400051600","30520045780","28830043245","0","41001230","3170004755","131503945","131503945","65001950","80783915","84785595","44268585","49002940","39001170","39752385","9273306365","469710704565","6896663775","14974036455","8677260310","9029770885","1659549785","0.193529","3.41771","4","1200","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:176:185","39664059496","39270058905","25330037995","0","0","1320001980","1300001950","39390059085","1990559715","0","33570050355","27410041115","26210039315","0","22000660","2970004455","77502325","77502325","31500945","45018900","38766275","16256825","14500870","22000660","27751665","6028111665","361240541860","2576654590","6173091610","4949148470","6446193380","29000870","0.209914","3.37144","4","1200","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:307:354","94990142485","90298135447","4260006390","0","0","2830004245","2900004350","95280142920","134504035","0","25050037575","6190009285","15790023685","0","5000150","33370050055","77002310","77002310","47001410","16506930","16506930","9253885","9500570","8000240","7500450","256015360","264730397095","123257395","154814995","358010740","95502865","0","0.77801","7.68658","4","2400","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:613:647","84766127149","81058121587","12370018555","0","0","2640003960","2610003915","84600126900","220506615","0","22930034395","14360021540","16470024705","0","15500465","29440044160","118503555","118503555","66001980","40016800","37765855","26761235","24751485","17000510","15750945","311518690","259520389280","323269395","712299040","475014250","108503255","0","0.787267","6.93373","4","2400","","","","0"
"revert_kernel_module_mp_revert_kernel_$omp$parallel:4@unknown:41:63","24834037251","23968035952","18670028005","0","0","580000870","590000885","25400038100","83002490","0","22140033210","18210027315","19460029190","0","83002490","1480002220","137004110","137004110","21500645","125552710","120300505","45519110","35502130","72502175","82004920","43161339525","160960241440","14523871380","67483331100","8509255270","46532895945","2467574025","0.211866","2.14042","4","800","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:467:502","82032123048","78456117684","9230013845","0","0","2340003510","2430003645","82130123195","202506075","0","20240030360","11260016890","13640020460","0","9500285","31600047400","44001320","44001320","31000930","18007560","21509030","8753675","5500330","6000180","10750645","372522350","269440404160","40252415","838351960","222006660","67502025","0","0.743786","6.70443","4","2400","","","","0"
"viscosity_kernel_module_mp_viscosity_kernel_$omp$parallel:4@unknown:64:137","64864097296","61414092121","8780013170","0","0","1820002730","1790002685","63760095640","35001050","0","17270025905","10870016305","14200021300","0","20000600","35740053610","104503135","104503135","81502445","23259765","23259765","10754515","15000900","10500315","16500990","927805665","320860481290","121507290","897126635","776523295","879526385","0","0.536681","5.29215","4","800","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:589:598","17476026214","16902025353","14130021195","0","0","490000735","570000855","17460026190","813024390","0","14570021855","13810020715","14090021135","0","49001470","1370002055","161504845","161504845","45001350","111796935","112547250","59274885","59253555","50501515","59753585","12740264370","160520240780","7199931970","23823751775","5994179820","12250867515","2184065520","0.1001","1.45544","4","800","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:444:452","17222025833","16682025023","13210019815","0","0","470000705","450000675","16560024840","616018480","0","14090021135","13410020115","13660020490","0","59501785","1540002310","113003390","113003390","17500525","84785595","85535910","34764595","35002100","50501515","56753405","14055093255","246320369480","5219813170","18069085830","3675610265","11970859115","307009210","0.104279","1.43936","4","800","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:282:291","17134025701","16668025002","13670020505","0","0","690001035","660000990","17410026115","2100563015","0","13740020610","12870019305","13180019770","0","14500435","1740002610","50001500","50001500","17000510","28762075","36765435","15506510","16000960","11000330","17501050","3004430255","179420269130","1088315295","7287059280","519015570","1993059790","28000840","0.119014","1.44456","4","800","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:562:577","19644029466","19126028689","10020015030","0","0","660000990","650000975","19890029835","510515315","0","11470017205","10480015720","10840016260","0","3000090","11640017460","23500705","23500705","15000450","12755355","12005040","6002520","6750405","4000120","2750165","20501230","166050249075","93255595","205336205","117503525","25000750","0","0.118341","1.64122","4","800","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:417:432","19516029274","18846028269","9770014655","0","0","580000870","560000840","18900028350","509015270","0","11040016560","10060015090","10340015510","0","5000150","11850017775","19500585","19500585","9500285","11254725","8503570","8503570","4500270","2500075","3000180","70004200","166850250275","37002220","864362880","84502535","347010410","0","0.11258","1.61206","4","800","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:252:268","19302028953","18680028020","10120015180","0","0","710001065","690001035","20270030405","516515495","0","10640015960","10000015000","10120015180","0","6500195","11630017445","22000660","22000660","10500315","12005040","12005040","6252625","8000480","5500165","4500270","33752025","151720227580","63003780","96040320","94502835","723521705","0","0.106025","1.59396","4","800","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:538:550","13704020556","13368020052","8260012390","0","0","550000825","510000765","13600020400","1190035700","0","9080013620","8500012750","8930013395","0","4000120","5170007755","21500645","21500645","14500435","9253885","9503990","8503570","7250435","5000150","2750165","116757005","147980221970","607286435","180825915","322509675","44501335","19500585","0.0806756","1.14406","4","800","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:393:405","13802020703","13552020328","8020012030","0","0","380000570","410000615","13360020040","1175535265","0","8870013305","8380012570","8530012795","0","1000030","5320007980","34501035","34501035","16500495","8253465","7503150","6252625","5750345","2500075","3750225","486029160","211050316575","124007440","737059435","921027630","28000840","0","0.100537","1.16424","4","800","","","","0"
"advec_mom_kernel_mod_mp_advec_mom_kernel_$omp$parallel:4@unknown:227:239","13420020130","13026019539","8180012270","0","0","390000585","430000645","13620020430","1012030360","0","8280012420","7410011115","7990011985","0","4000120","5580008370","22500675","22500675","13500405","8503570","11254725","7253045","4750285","3500105","4500270","205262315","282090423135","132757965","519968295","343010290","208506255","18000540","0.0788857","1.10911","4","800","","","","0"
"[Serial - outside any region]","9288013932","9210013815","2110003165","0","0","270000405","200000300","9530014295","94502835","0","5060007590","2370003555","3290004935","0","8000240","2780004170","19000570","19000570","4000120","14506090","14506090","3751575","3000180","7500225","12250735","2298887925","21760032640","64753885","2476539710","41501245","1316039480","3500105","0","0.996086","","","","","","0"
"field_summary_kernel_module_mp_field_summary_kernel_$omp$parallel:4@unknown:55:79","4400006600","4154006231","880001320","0","0","140000210","140000210","4910007365","1500045","0","910001365","710001065","850001275","0","4500135","2980004470","72502175","72502175","55501665","12505250","11254725","9503990","8250495","2000060","1750105","12250735","24020036030","63503810","77532550","434013020","50001500","11000330","0.0256292","0.351143","4","82","","","","0"
"build_field_module_mp_build_field_$omp$parallel:4@unknown:153:213","624000936","600000900","220000330","0","0","20000030","20000030","780001170","1500045","0","380000570","180000270","230000345","0","500015","120000180","1500045","1500045","0","1250525","1250525","500210","1500090","1000030","1250075","311018660","1070001605","292767565","299125580","0","158504755","0","0.00738826","0.0499028","4","1","","","","0"
"generate_chunk_kernel_module_mp_generate_chunk_kernel_$omp$parallel:4@unknown:96:236","72000108","66000099","0","0","0","0","0","80000120","0","0","70000105","0","0","0","0","20000030","0","0","0","0","0","0","0","0","0","0","130000195","0","0","0","0","0","0.00024277","0.00547203","4","1","","","","0"
"MAIN__$omp$parallel:4@unknown:49:68","28000042","28000042","0","0","0","0","0","60000090","0","0","20000030","0","10000015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00221647","0.00330017","4","1","","","","0"
"initialise_$omp$parallel:4@unknown:48:61","4000006","0","0","0","0","0","0","0","0","0","10000015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.64151e-05","8.93283e-05","4","1","","","","0"
"initialise_chunk_kernel_module_mp_initialise_chunk_kernel_$omp$parallel:4@unknown:68:180","56000084","54000081","0","0","0","0","0","140000210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.1711e-05","0.00419539","4","1","","","","0"
